ACCIDENT_NO,NODE_ID,NODE_TYPE,VICGRID94_X,VICGRID94_Y,LGA_NAME,LGA_NAME_ALL,REGION_NAME,DEG_URBAN_NAME,Lat,Long,POSTCODE_NO
T20090030405,206,I,2496181.425,2409184.242,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81835683,144.9566289,3000
T20090043838,206,I,2496181.425,2409184.242,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81835683,144.9566289,3000
T20060019597,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3004
T20070003896,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3004
T20080036502,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3004
T20110016235,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3004
T20110013762,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3004
T20060019597,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3006
T20070003896,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3006
T20080036502,242,I,2497467.626,2408342.192,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.8259481,144.9712346,3006
T20070030444,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20080025240,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20170007579,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20180000016,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20180013955,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20180007722,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20180009075,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20200016867,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20140018446,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20150006517,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20160011956,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20170002914,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20170006548,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20130022301,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20140000116,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20140007438,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20140007275,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20140009885,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20110034635,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20110029107,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20120013819,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20130013462,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20130014642,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20130019070,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20100004116,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20100042251,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20100036718,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20100033541,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20100037018,169,I,2499306.962,2410668.511,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80499107,144.9921299,3067
T20140022788,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20150024071,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20170013439,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20180002653,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20180006816,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20180016988,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20180013632,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20180019273,218,I,2495614.514,2429191.698,HUME,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.63808013,144.9503086,3062
T20070029047,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20070021131,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20080034330,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20120017792,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20120008044,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20140000240,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20160017019,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20170005923,229,I,2496974.037,2409720.194,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.8135308,144.9656335,3000
T20070025107,236,I,2497112.042,2410018.67,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81084195,144.967202,3000
T20070036523,236,I,2497112.042,2410018.67,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81084195,144.967202,3000
T20080008807,236,I,2497112.042,2410018.67,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81084195,144.967202,3000
T20080009745,236,I,2497112.042,2410018.67,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE_CBD,-37.81084195,144.967202,3000
